Apical,Basal
3.1874525676701237,0.0
3.7566405261826454,0.20759250360403653
7.513281052365291,0.7611725132148005
3.1305337718188713,0.0691975012013455
2.84593979256261,0.0691975012013455
6.1472299519352385,6.5045651129264765
4.838097647356437,5.812590100913022
9.619276498861623,1.245555021624219
4.951935239058942,6.850552618933205
2.84593979256261,4.221047573282076
6.830255502150265,4.913022585295531
6.2610675436377425,0.138395002402691
3.813559322033898,1.8683325324363287
0.0,0.48438250840941854
0.8537819377687831,4.082652570879384
2.789020996711358,1.3147525228255645
6.545661522894004,1.8683325324363287
2.9028585884138627,3.8058625660740026
1.9921578547938272,2.2835175396444014
6.090311156083986,1.9375300336376742
6.4318239311914995,0.3459875060067275
4.38274728054642,2.629505045651129
3.4151277510751323,0.0691975012013455
5.407285605868959,0.48438250840941854
10.017708069820388,2.906295050456511
3.244371363521376,9.203267659778952
2.2767518340500885,1.9375300336376742
6.4318239311914995,0.276790004805382
8.310144194282824,5.397405093704949
5.578041993422716,0.3459875060067275
9.277763723754111,2.629505045651129
5.008854034910194,7.265737626141278
2.789020996711358,13.839500240269102
10.30230204907665,4.359442575684767
10.643814824184162,8.30370014416146
4.041234505438907,3.2522825564632383
6.830255502150265,1.245555021624219
9.56235770301037,2.1451225372417104
13.318998229193015,2.075925036040365
7.570199848216545,5.674195098510331
5.748798380976473,7.334935127342623
8.594738173539083,6.227775108121095
2.9597773842651147,3.183085055261893
9.846951682266631,5.397405093704949
1.0097177080067974,2.352715040845747
2.61338700895877,1.6607400288322922
3.444919239082015,10.379625180201826
2.13822573460263,2.9754925516578563
1.306693504479385,2.629505045651129
1.0097177080067974,4.013455069678039
3.682499876260085,1.5958984638513578
5.939515929451749,0.9020295665246805
11.403870584547361,0.8326426767920128
5.167378858623023,5.967272517009425
5.107983699328505,4.926469171019408
5.583144973684645,1.52651157411869
3.56370955767105,2.2203804714453677
0.9503225487122801,1.7346722433166932
0.7127419115342101,3.608118266098722
1.7224596195410076,6.175433186207428
7.7213707082872745,6.522367634870767
3.682499876260085,4.024439604494729
3.3855240797874977,4.301987163425399
8.315322301232449,5.550951178613419
1.781854778835525,3.608118266098722
6.88983847816403,3.1917969277027156
7.008628796753065,2.1509935817126995
0.0,5.759111847811422
3.444919239082015,7.840718539791454
0.5345564336506575,5.759111847811422
0.17818547788355252,2.7754755893067093
0.9503225487122801,2.636701809841374
1.781854778835525,6.452980745138099
5.476420965288342,3.608118266098722
5.618665665685441,4.232600273692732
4.267341011912994,6.036659406742093
0.2133670505956497,8.603974326850798
3.9828516111187944,9.367230113910145
2.9871387083390957,2.2203804714453677
1.280202303573898,9.089682554979474
4.836319813501393,2.2897673611780354
5.334176264891242,2.4979280303760385
5.405298615089793,6.591754524603434
5.476420965288342,4.093826494227396
4.622952762905744,4.093826494227396
9.530394926605686,2.6245611342401625
5.476420965288342,7.044874623486752
4.4807080625086435,3.453369913473898
5.263053914692692,2.6245611342401625
2.560404607147796,6.630470233869884
6.8988679692593395,10.083840147343784
3.342750459331845,3.3843025152044204
1.2090799533753482,2.2101567446232946
1.6358140545666475,6.768605030408841
4.694075113104293,5.594459259827715
5.120809214295592,3.108032922126508
5.120809214295592,0.8288087792337355
5.476420965288342,1.933887151545383
12.517533634944781,1.5885501601979932
2.773771657743446,3.0389655238570303
0.4267341011912994,3.3843025152044204
3.5561175099274944,3.2461677186654643
1.0668352529782485,8.288087792337356
7.965703222237589,6.768605030408841
11.664065432562182,4.144043896168678
1.4811331844363465,5.1800548702108475
2.468555307393911,1.657617558467471
2.821206065593041,7.873683402720488
2.821206065593041,3.72963950655181
6.347713647584341,6.008863649444583
4.44339955330904,1.726684956736949
2.891736217232867,7.942750800989965
3.0327965205125187,3.0389655238570303
3.1738568237921707,3.7987069048212883
4.654990008228517,2.2101567446232946
4.372869401669213,0.1381347965389559
3.0327965205125187,5.46875
3.526507581991301,8.463541666666666
4.937110614787822,8.984375
6.136123192664864,8.3984375
6.136123192664864,1.4973958333333333
6.770894557423298,0.4557291666666667
8.957329258257904,0.7812499999999999
4.654990008228517,4.752604166666667
5.642412131186082,9.440104166666666
3.1738568237921707,7.747395833333334
6.841424709063125,1.8229166666666667
3.385447278711649,4.036458333333333
5.783472434465734,7.6171875
6.347713647584341,5.403645833333333
1.1284824262372164,7.877604166666666
4.725520159868344,4.8828125
4.161278946749735,1.5624999999999998
6.770894557423298,3.5807291666666665
5.501351827906429,7.421874999999999
4.513929704948866,6.380208333333333
5.007640766427647,2.0833333333333335
1.3400728811566944,7.552083333333333
7.617256377101211,2.9296875
5.501351827906429,5.729166666666666
5.360291524626778,3.7109374999999996
1.1284824262372164,6.901041666666666
1.7632537909956505,0.0
3.2443869754319974,1.734077943190884
3.796316359696642,2.492737043336896
8.26868905742145,0.7586591001460117
8.424702058504876,1.842457814640314
8.112676056338028,0.0
6.292524377031419,0.4877094215224361
2.912242686890574,0.10837987144943025
0.4680390032502708,2.2759773004380355
6.86457204767064,1.300558457393163
2.912242686890574,0.7586591001460117
3.380281690140845,2.0592175575391747
6.292524377031419,1.5715081360167387
6.240520043336945,1.5173182002920234
1.1960996749729145,0.05418993572471512
9.672806067172264,0.16256980717414538
4.732394366197184,0.5418993572471512
0.3640303358613218,2.8178766576851864
10.348862405200434,1.788267878915599
3.796316359696642,1.354748393117878
6.500541711809317,0.2167597428988605
8.892741061755146,3.7391055650053437
8.060671722643553,0.10837987144943025
10.400866738894909,0.0
4.47237269772481,2.3301672361627506
7.436619718309859,0.16256980717414538
4.628385698808234,1.6256980717414538
5.928494041170098,0.37932955007300584
7.0725893824485375,0.2709496786235756
8.788732394366198,7.153071515662396
7.540628385698808,8.67038971595442
7.540628385698808,3.793295500730059
9.880823401950162,3.4139659506570528
9.880823401950162,2.0050276218144596
7.176598049837486,1.5715081360167387
8.528710725893824,1.734077943190884
5.200433369447454,1.0296087787695873
10.504875406283857,3.1430162720334773
5.512459371614301,0.2709496786235756
5.980498374864572,4.33519485797721
10.088840736728061,0.4877094215224361
9.672806067172264,0.7044691644212966
6.76056338028169,0.0
9.672806067172264,1.8966477503650294
12.949079089924162,1.788267878915599
5.564463705308776,1.655933762649494
11.284940411700974,7.865685372585097
1.3001083423618636,4.9678012879484825
5.564463705308776,3.9328426862925485
8.892741061755146,4.277828886844526
10.244853737811486,4.20883164673413
4.160346695557963,9.176632934682612
10.556879739978331,1.5869365225390986
7.020585048754063,4.6918123275068995
9.04875406283857,1.655933762649494
6.86457204767064,6.416743330266789
3.848320693391116,5.31278748850046
2.5482123510292523,5.588776448942042
7.487564359891787,9.452621895124194
0.36652412950519236,5.864765409383624
4.031765424557117,0.6209751609935603
0.4188847194345056,7.451701931922723
3.246356575617418,5.105795768169274
3.717601884981237,2.690892364305428
4.712453093638188,8.624655013799448
9.110742647700496,8.624655013799448
4.3459289641329955,2.96688132474701
2.565668906536347,2.690892364305428
0.8377694388690112,7.796688132474701
4.398289554062309,1.1028989392256732
7.854088489396979,6.479531267950829
6.440352561305524,2.6193849806609735
4.607731913779562,5.376632328725156
2.303865956889781,3.5844215524834375
4.136486604415743,3.515490368781833
5.864386072083078,6.5484624516524335
2.0420630072432147,0.8271742044192548
0.9424906187276376,1.7232795925401143
3.0892748058294788,9.926090453031058
0.523605899293132,8.685329146402177
0.7330482590103847,8.89212269750699
3.9270442446984895,5.307701145023551
2.146784187101841,0.8961053881208594
2.1991447770311545,4.6873204917091105
0.7330482590103847,0.06893118370160457
4.555371323850248,2.6193849806609735
3.665241295051924,0.482518285911232
0.9948512086569508,6.479531267950829
0.5759664892224452,1.7232795925401143
0.785408848939698,1.5854172251369052
8.901300287983243,5.307701145023551
11.15280565494371,2.2747290621529506
1.1519329784448904,1.3096924903304867
2.5133083166070334,2.1368666947497417
1.780260057596649,0.2757247348064183
0.31416353957587917,4.894114042813925
3.455798935334671,5.307701145023551
14.189719870843877,8.961053881208594
2.1991447770311545,1.1718301229272776
6.440352561305524,3.1019032665722057
7.225761410245221,0.4135871022096274
12.77598394275242,5.721288247233179
0.4188847194345056,4.756251675410715
5.07897722314338,3.1708344502738104
7.225761410245221,1.4475548577336959
11.30988742473165,2.632034632034632
8.115891439043546,1.3852813852813852
3.403438345405358,4.779220779220779
2.565668906536347,8.173160173160174
3.193995985688105,4.640692640692641
2.879832446112226,2.008658008658009
5.23605899293132,5.818181818181818
1.4660965180207695,0.6926406926406926
9.424906187276376,8.45021645021645
1.623178287808709,2.7012987012987013
2.0420630072432147,1.4545454545454546
3.246356575617418,5.0562770562770565
2.146784187101841,6.926406926406926
3.455798935334671,2.9783549783549788
5.288419582860633,3.878787878787879
2.2515053669604677,8.380952380952381
4.764813683567501,9.41991341991342
2.094423597172528,10.320346320346319
1.8849812374552752,9.766233766233766
5.445501352648573,3.8095238095238093
4.607731913779562,4.640692640692641
5.288419582860633,3.116883116883117
4.869534863426128,3.74025974025974
8.953660877912556,1.4545454545454546
2.3266167832368696,11.220779220779221
2.99875052061641,1.593073593073593
1.1374570940269142,4.225108225108225
0.3619181662812908,5.6103896103896105
0.2585129759152077,9.558441558441558
1.6544830458573294,8.311688311688311
3.7742894483620324,6.857142857142857
1.5510778554912465,4.556262943928818
4.549828376107657,3.0375086292858784
1.6544830458573294,2.3471657589936337
3.3606686868977005,5.729845823425634
2.8953453302503265,6.075017258571757
8.06560484855448,7.386668712127023
3.6191816628129083,2.968474342256654
1.0857544988438725,2.4852343330520825
6.928147754527568,7.0414972769809
9.254764537764437,6.696325841834778
1.602780450674288,4.41819436987037
1.4476726651251632,7.110531564010126
4.291315400192449,1.7948914627598374
10.599032012523518,6.42018869371788
5.3770698990363215,5.867914397484084
2.3783193784199113,2.278131471964409
6.876445159344526,2.0710286108767355
5.583880279768487,3.451714351461226
1.8095908314064542,2.416200046022858
2.6885349495181607,1.5877886016721638
2.8436427350672853,5.453708675308737
5.118556923121114,5.1085372401626135
1.240862284392997,8.353148730536166
5.894095850866736,4.556262943928818
4.03280242427724,4.487228656899593
4.963449137571988,10.493211628442126
4.03280242427724,0.8974457313799187
3.7742894483620324,6.5582572677763284
1.3959700699421218,1.2426171665260413
6.824742564161484,8.422183017565391
3.159158789297041,2.6923371941397565
6.318317578594082,3.313645777402777
3.6025494965668017,3.6588172125488994
3.6579733349755212,1.1045485924675924
4.544754749515042,10.838383063588248
7.149675154724883,2.416200046022858
7.703913538812083,8.83638873974074
7.149675154724883,6.489222980747105
7.3159466699510425,0.20710286108767356
7.5376420235859225,7.772915707047444
2.715768082027281,7.87655458314141
4.711026264741202,0.5181943804698296
8.313575761308002,3.7309995393827733
2.771191920436001,6.529249193919854
6.207469901776642,6.632888070013819
10.142562428795763,0.5181943804698296
5.320688487237122,1.6582220175034548
13.578840410136406,7.461999078765547
11.472734550605043,3.3164440350069095
3.6025494965668017,4.352832795946569
8.646118791760324,3.7309995393827733
5.653231517689442,9.638415476738832
0.7842893156142043,4.974666052510364
4.705735893685226,3.0055274067250117
4.425632566680153,2.383694150161216
1.120413308020292,10.46752648549056
12.716691046030315,8.91294334408107
4.033487908873051,7.254721326577615
3.305219258659861,4.456471672040535
9.13136846036538,6.840165822201751
3.921446578071022,6.7365269461077855
4.537673897482183,7.980193459235377
0.1120413308020292,0.8291110087517274
5.434004543898416,1.140027637033625
3.8094052472689928,2.853276628648753
13.27689770004046,11.34351440170114
3.697363916466964,2.296539725497777
10.924029753197846,7.167987628068819
5.9942111979085615,11.413106514595013
3.081136597055803,6.820027063599459
3.305219258659861,11.482698627488887
1.0083719772182627,7.237579740962691
0.560206654010146,0.9046974676203364
2.6329712738476863,3.1316450802242417
1.5685786312284087,0.0
0.3361239924060876,3.1316450802242417
1.4005166350253648,0.8351053547264644
0.0,11.900251304852118
0.39214465780710217,6.680842837811715
0.5041859886091313,4.245118886526194
2.6329712738476863,0.3479605644693602
2.4842934571646276,3.6187898704813457
0.4140489095274379,3.4100135317997293
5.382635823856694,10.090856369611444
1.5526834107278924,2.018171273922289
6.15897752922064,5.010632128358786
4.709806345874606,2.296539725497777
5.175611369092974,0.2087763386816161
0.7245855916730164,7.655132418325924
3.8817085268197307,7.446356079644307
11.179320557240825,9.046974676203364
5.589660278620412,7.098395515174947
3.6229279583650817,2.435723951285521
4.761562459565536,6.332882273342355
2.587805684546487,0.2783684515754881
3.105366821455785,0.2783684515754881
3.3641473899104333,5.929444210365037
2.6395617982374167,7.859960930018769
4.554538004801817,8.618378212739879
10.04068605604037,6.205232313172712
5.693172506002272,1.1031524112307043
5.020343028020185,3.2405102079901944
8.539758759003409,8.894166315547555
4.244001322656239,3.9299804650093844
0.8280978190548758,7.239437698701498
4.9168308006383254,3.7920864136055465
6.107221415529709,1.3789405140383804
0.0,1.7926226682498947
4.761562459565536,0.7584172827211092
6.314245870293429,8.342590109932202
2.691317911928347,6.274179338874631
7.918685394712251,4.4815566706247365
5.537904164929483,1.7926226682498947
2.432537343473698,1.0342053855287854
1.8114639791825409,2.275251848163328
8.02219762209411,3.5852453364997894
6.883563120893656,0.5515762056153521
4.502781891110887,2.2063048224614086
5.382635823856694,1.0342053855287854
5.486148051238552,1.9305167196537325
2.1220006613281197,1.1720994369326234
2.3290251160918385,5.171026927643927
9.678393260203862,9.032060366951391
9.483703490049034,9.652583598268663
5.1225843668878,10.342053855287855
5.1225843668878,0.6894702570191902
3.5304297663686186,0.6894702570191902
4.499567349293337,13.83234586730803
7.337755985001443,9.397547955652021
9.76059994231324,8.658414970376018
8.445341794058264,5.279521323400012
6.71473896740698,12.354079896756028
6.853187193539083,11.298175632076024
11.629650995096625,12.248489470288028
9.622151716181136,10.664633073268023
14.88318430920104,9.18636710271602
11.006633977502162,6.5466064410160145
3.4612056533025672,6.5466064410160145
7.130083645803288,8.236053264504019
8.445341794058264,9.925500087992022
1.2460340351889243,10.981404352672023
6.991635419671185,7.8136915586320175
1.799826939717335,4.75156919106001
6.576290741274877,1.0559042646800023
3.184309201038362,10.664633073268023
3.6688779925007213,6.757787293952015
4.430343236227285,10.875813926204023
5.639795760482748,14.149117146712031
3.968745164784156,7.285739426292016
3.690236732167724,9.925500087992022
