Volume,Delta Volume
0.3570018945067254,1.2700654183216424
0.3538000583377311,1.6206198146178052
2.572235639243683,1.0541482465667151
0.6770253882797876,1.8146989784407486
0.4585649352549321,1.0147291011088884
6.31938142542629,0.6188100278890374
0.4245234355167951,0.863306888782459
0.40652029700745057,1.6073889002299986
1.8558777332887912,0.953083805004172
3.2786782180045044,0.9433127887942203
2.5284389400218417,0.952218375061433
1.0017413873861327,0.29644224314163703
0.4742893969803937,0.8913008446163171
0.8516748893545495,0.7278892473106944
1.290177398386997,0.627764125074571
0.8570943653191021,0.320912622538079
1.8863465613573098,1.301974062242616
0.33312192849475497,1.0891707149829697
2.3047788853182443,0.3428599690239815
1.16398259424696,0.731960767866001
1.1488720678947124,1.0008487524934953
3.8893320508683478,2.0423989824560884
2.70798049206191,2.4837639428061733
1.5702057655035635,1.6703261065901347
0.7037483170996767,1.4585234777531932
2.5584030389783856,6.55127270472403
0.45235999006149247,0.7199547030822534
0.944583711423443,1.0276543455186786
1.0219126846104416,2.198937761119232
5.37103146094692,2.720707345734585
2.6135582481932365,1.0487161950694783
1.551925189946316,1.1401350492585198
0.4807336931792644,0.872914689186366
0.31174660004050425,1.1485968715767956
1.1223744351222713,0.7560653119879661
1.6533408201438846,1.2853085053959945
1.139514119777893,0.3675462812363175
0.5108627984152792,0.619818439329969
1.0659932507777325,1.0352248715189116
0.677181104957628,1.0404845868842472
0.34478531045265415,0.8874006700258231
2.477677849497101,1.0073826438176778
0.5806121973747648,1.015313459589026
0.8143449857100321,0.8218098810828942
0.4067759014500269,1.633603768371253
0.5566725688088554,1.4534077343576866
1.4460287142428658,1.5138072782783787
1.1938631164294073,1.1250760534850293
0.5454042863396347,1.2874854611262643
0.40431641288460113,1.0459147756107259
5.601178849697843,1.140140872409487
0.9434148465791691,0.6664250345427483
2.1276195792430426,0.8952386761151537
2.6963263934077712,0.8388809760043764
0.8290254911444396,0.9736465985144359
0.6904381784800059,0.8045702807030896
0.5713581098709555,0.7143959853994788
1.026092079255506,1.1553115904854738
1.3455226925246446,1.3557604432186738
0.33312312106085373,1.0380254289663045
0.871419599539997,0.8948673464577714
2.0714613483024036,0.7669162812704335
1.813626864207552,0.7056023432736105
0.5243444072040866,0.5306621974588752
1.3022564221388648,0.618207492188377
0.9040559780125851,0.7697356363883744
0.35887174780528974,0.7377686383151247
1.0075142783161335,1.3394759322825887
1.4593588194274323,0.9767365163876857
1.0983185799485886,1.0583884497202773
1.3589871010838221,0.5134781386336017
1.1103607568900717,0.9255653410283721
0.4634508687898566,0.6989956611847895
0.5355575062920668,1.1315002906190257
1.3148688297127267,0.7525790419424393
0.5160196837478928,0.753055727646917
2.688313393899454,0.5351883837141744
0.7655914917969515,1.1075856509474655
1.8635734279894995,0.9589382847027758
2.1068105516223192,1.1398021833703789
1.2404070971517434,1.0317924694677618
1.4432255277054662,0.7356269047794316
2.870534500980409,0.9531811248604555
1.071077079589489,0.7335341238286763
1.215839910283492,0.5073198670543372
0.9629705703141465,1.0656171125861593
0.7563296117983769,1.548934914315925
1.9984165717767952,1.029661169556744
1.8748438147627604,1.5691509756637636
0.40807392972510736,0.8244105175819154
1.0610150543953978,1.6915920807219071
1.2433823567762707,1.0187744611965976
0.885640492117341,2.5977333497517736
1.136745084680038,1.356780116516247
1.3600613966491435,1.9241886752648851
0.8906809616396114,1.3662747320637831
1.3843216307786474,0.7428983182211717
1.0854098894862036,0.6136029584159893
0.867005040431262,1.4882910460763816
1.5956857344973785,0.7909290248018295
0.6448441284605965,1.5532176551727603
0.5628695496406031,0.6707595986001694
6.263348645641427,0.8011329812245669
1.4149256643067463,0.5251284286245572
1.4841441034277143,1.2545311763781701
0.6220109096010326,0.9009383925544188
0.46350328408541047,0.8725978282781126
0.47035747555458757,0.8734938149588688
1.0926421225134613,1.09149043150544
0.2692882626212609,1.0107771138004586
1.104997741309358,1.0389127524822706
0.8277062272802457,0.9302716500205164
3.3250363172850834,0.8506571771072189
1.0017028244171702,1.247004955436084
0.35484133690762454,1.2788171760561406
6.642477103529142,1.1725712885045774
1.6058673578467484,1.0801484902810625
0.59359567467235,0.5804598403169037
2.3361658718060636,0.7970563774568269
0.3659384222048764,0.802009404888104
1.3389596446744991,1.3036404877586776
2.927400148180652,1.1745576822714052
1.002767396527991,1.2031138137896977
1.0252306443199122,1.0252006218925322
0.463089581675206,0.8303886525049821
0.7133461333998845,1.1124867491074322
0.8004287845305134,1.8239410615549292
0.2380131340487819,2.896462356058198
0.8711531523392554,1.045767863841744
0.5249740504477749,1.2333987074904504
0.3139280210195958,1.7197446299329167
0.5506077551258399,0.42398252613547777
0.8037621980920951,0.708406999454552
0.9873313547122484,0.7987195178540596
0.3329539943916172,1.3532167738946845
2.657509701931719,0.9594592701743785
0.9091017592402506,1.0692861120051114
0.39695945032580343,0.7483263008950292
1.3823980668192675,1.0922311944581986
0.28871425952482876,1.2427672624916997
0.54632684697818,1.3696590000815714
0.4311121435047067,1.1091707655138703
0.6711984352043306,1.5547743660764994
1.008962812638557,1.8858614493938315
2.1404732501459267,0.7569753725251076
1.7579602314145313,0.9287822285535514
1.5204856863203948,0.7266095547195852
1.2156004393168165,0.7261435968624432
0.7469563715036324,0.6820440604050696
0.8271466169475996,0.5070417969072711
0.4910670540045759,1.0777141240040877
0.8276680192144815,1.2933003636221254
0.7003722959748461,0.5414396696725016
0.9662651105873082,2.4517975164936425
1.1420289053367751,1.8682553675457163
0.5171550678633143,0.6053062558788641
0.8074649800443373,0.5938723994644998
1.1028543364577468,1.2135592264962565
1.9931722363589717,0.14595650423560583
1.4391459007011442,0.47953943247875447
2.9217121251379496,0.13104658848094078
2.1965758353658837,0.9320591021858168
0.6522037566455674,0.7519309075429393
1.1310786338101118,0.7765823727865855
0.7738333249677416,0.4299464715014841
3.7476645018599593,1.0470793643958065
1.7413729730713603,1.1300866816361297
0.6339671002181171,1.3409217561329503
1.1073978214337785,0.9382295802041268
3.0867061149360215,0.9832467075891013
1.0025088122790127,0.7281670370628718
2.863796783397573,0.6264770749191675
1.5236063310416768,0.473226765188002
5.913015431830378,0.5345499116346282
0.8649621781497325,1.5185873164234944
1.521725226710188,1.6018851826685852
0.8712787154029076,1.292133596600308
0.41533026076468155,0.9890840224287475
0.8561287782360775,1.2393321986216184
0.9907195473122367,0.9988710015075687
2.0136240770207134,0.6746677050363502
1.153373164191988,0.39740671295622815
0.882411537201711,0.9444069281451445
0.485911498015705,2.1615518997283987
0.9375419566938804,0.4996192725642752
0.49355846590862085,0.7011149723816122
0.6063721362342603,0.5087937969079785
0.6513483363246038,0.9978734437931669
0.5462272010716628,0.5963481535208506
0.4655064549240648,0.8661614743104266
0.7361072716136785,1.29570346590406
0.7038404991467758,1.6300849815037015
1.814877890931581,1.1180630614963465
2.7137658460881817,0.9061361803512151
1.5726281955699901,1.0404403101668191
1.092156467279892,0.3706413745154987
3.4626757361433516,0.5529813492812427
0.7663457447827396,0.9022874044769126
3.6556096367449933,0.35646507673342276
0.7582195089899738,1.107574961087925
1.55505288889383,1.5028244913659041
0.37892172292147,1.519280076574555
2.15508113025859,0.5885298219575111
0.6719595168914901,1.1900122499779635
0.5610053522581341,0.7267074770179394
7.764609342430778,0.41873849849208583
2.1411576860170696,0.9330573899964534
0.2614243989158574,2.0782436073530723
0.8233082413122605,0.617797216498528
4.5253550881759255,0.7259127899965043
0.3283804869160229,1.0199448235926791
1.0537570372704643,0.8840953681008237
2.1336465011217993,0.5351736479336955
0.7855519607127148,1.0987922923229643
3.4002431247512797,0.3375915213334552
1.3053626320753307,0.7870219882299097
0.3091060653888896,4.528084901939207
0.9232444302253439,0.7586375219923023
1.4944372464304543,1.2375408805148957
2.5122041530198778,1.3940723262743617
0.9506430478190399,1.2923611932604793
1.2546950700266277,1.0215421935905646
1.3885499914519401,0.9006281210013598
2.1423484313741765,1.1118660330774919
0.7547175981492837,1.4143491514671063
0.7069345208882787,0.6436021943023521
1.2463122678793948,1.0378980118061034
0.8767588054517674,1.6505638426534706
1.1843379809640988,0.46375601412768924
1.9201971977955086,1.299239370889449
1.128533943662786,1.197701316889495
1.3341311064765449,0.6254997145175214
0.3242208163732095,1.580827398565832
1.119731293583949,0.7112030849651169
0.41636190701267395,1.576692595043537
0.35078388840437313,0.9247640055636627
1.5200214110845023,0.7510728138916628
1.6635531603739835,0.9179350538327518
0.560962766786251,1.909382325197097
0.6256624467723876,0.7414426429605544
2.391635829385774,0.7550520530179342
0.2532165750741825,1.5366320027118554
0.810697174759711,0.8722254964241276
3.2697767453533455,0.06092774368212628
0.3430907345519078,0.9707106321582556
0.8680551480534264,2.1735812455077275
0.637636255148239,1.7671264692216417
2.1208353321483893,0.7564533174105033
1.2427653647080128,1.0529951922397947
0.8531512968173407,0.3148155881743952
1.6418824523917268,1.617660920556286
0.2371997271565684,2.4673340913615824
0.5105523245229115,0.7100674960419313
1.3561518745872894,0.10491058876968275
0.4049031322226927,0.78372835609918
1.3233514072480779,0.22432586578074235
1.7561677338272004,1.0573315759356536
1.885735527995076,1.398715378382269
0.526711767984781,1.1163729268256348
0.9659021864695309,1.2407633046825168
1.0125290221641514,0.7418755843318225
1.3087354925654644,0.7729664531926588
0.4825898987320118,1.2475419827036265
0.6435832700375342,1.1059143799546995
0.42823031110684034,1.286709864379045
0.4262068921520344,0.9670514904146509
0.17997859111443493,1.9908142888551128
0.7372505320349377,0.5476902910190927
0.7394716592421721,1.5592902265890733
0.783134902451675,1.848247696817274
0.9773480704619547,0.9200703966205248
0.31960240591434935,3.0103854255167257
0.3502385066937953,1.5281296673311509
0.30239648147864606,2.142885945405421
1.009429240005182,0.5348935634391245
1.5006216037753282,1.8147010042384795
0.5695013343380816,0.6316157276056534
0.7121073992269407,1.0089942891311792
1.1489501363430072,1.3377231911212166
1.6170871775728437,0.8949211611002199
1.036920013922262,1.1867530347952386
1.1197542619842886,1.5403024852767815
0.9101503904925613,1.435393537213111
1.433944031118951,1.1393653291626955
1.2449540668101933,0.6639751269841997
0.7842536965446023,0.8083669279477936
1.0599237793979226,0.5526783119813339
0.545418564486399,1.7763522177073028
0.9536895421515122,0.9054228267037656
0.5811783721638283,2.693566408049342
0.5337397899212387,1.4673781536357975
0.8240733567552198,0.9933473949918001
0.42094215065248847,1.1956792977742234
0.5028900821120977,0.4359485387990133
0.782063720111813,0.6616950881339202
0.4118508293334939,1.2493082471331838
0.5718187741276595,1.6071571144908088
1.7568593576788558,1.1707236643724526
0.947014629268909,1.1242715650988517
0.4382067861082726,0.8554446432839998
1.5371233820990724,1.186226821612284
0.4510595576606559,1.1418879264231367
0.7203848659872804,0.9107541303867925
0.8527926353232494,0.9986040070888563
0.795253424712669,1.080318489555091
1.7062322436020474,1.3816296433041706
1.5299978810624562,1.0314145142665208
1.097453131098888,0.9757089956755292
1.199906944194827,1.0156782803825244
0.28684211805622767,0.9880139661397201
1.1068501901303214,1.4405285396813245
0.7901534897156051,1.0755729355751367
0.4093590019623997,1.1013036064692552
0.68052911383011,1.0151953380302725
0.3710290590444733,0.8365238753834852
0.5410520205933009,0.683606881629355
0.3190081953361345,1.7961218137285735
0.39230899053700224,1.1431464253741723
0.7308737939091019,0.853659565290332
0.6256229602782307,1.6425944394434342
0.748397285355061,0.8477224917593349
0.47982092571597523,0.805432243120928
0.7473352368086256,0.827161958755246
0.6460997767543466,0.8007796166540274
0.6014567867434184,1.0137015156366485
0.5257118316157394,0.8993695724733515
0.6480630578121286,0.9452503122971876
1.9158047989546407,1.877411825790743
1.0293163775218184,1.0725512042793213
2.4818117404597997,1.033560399732938
0.5754718483981257,0.9246527708670202
0.9772305488190303,0.91394429157126
0.8406231421034974,0.9733344534137315
0.5606408219414584,0.7580931069334071
1.8468045615507234,0.16145619419807408
1.056526333124475,0.859259412034692
0.6709048158588719,0.7094844358576595
0.7458798802951455,0.7475416650623692
0.48741392879542605,1.1579540922494946
1.023467831831429,0.8139937953350749
0.6476355195785202,0.8549139724665032
0.7888438164282786,0.8013635516506402
0.7758337958471931,0.9944299223298653
0.49327496015760214,0.9944669963963899
0.6029537824136532,1.2297098355123535
0.2420510067628184,1.8468481144916284
1.7321736333479936,0.7988056919560631
0.4230022228620694,1.5568211424676615
0.49074090821957683,0.7493435007143346
0.7790873645295574,0.6825666522296875
1.2054347414302562,1.1962448284296583
0.9553962806719218,0.6591955823879536
0.7642321743684517,0.8068284162480637
0.6836275324525362,1.1661736373011211
0.9956625312475494,0.9292934111840674
0.6371322689506408,1.0508050807766764
0.36778765846086925,1.7301901619825344
0.8709179412471895,1.1533667804868455
0.4783288805093983,1.241286032124707
1.1505811313529397,1.0205409381629353
0.4070555006142088,1.0765919925201428
0.8556584771856148,1.7396479891467764
0.33249448715267904,1.7110473298078575
1.0622275065429314,0.882530767933989
2.47430421638519,0.7339523707001157
2.047798785802635,1.1447529194483355
0.6875011819250695,1.3950056571290497
0.41419319991232206,0.9881712708981212
0.8354720902912226,1.0893369690502466
0.7333925031266673,0.5486656790492552
1.3245407072651176,0.865206560405683
0.6267697363685543,0.8152715533513293
1.583230640367772,0.8227875773773548
0.9401018998121732,1.4262246341657148
0.8397328267756436,0.5919333035819528
