,Rand_Var,Data,Group,RM_Vals,Group_Coded
659,2,0.8186655751125667,sLTD,20,1
660,2,0.1637331150225133,sLTD,25,1
661,2,0.7095101650975577,sLTD,30,1
662,2,0.2728885250375222,sLTD,35,1
663,2,0.1637331150225133,sLTD,40,1
664,2,0.8888369101222151,sLTD,5,1
665,2,0.5116659844453542,sLTD,10,1
666,2,0.6753990994678674,sLTD,15,1
667,2,0.20466639377814164,sLTD,20,1
668,2,0.1637331150225133,sLTD,25,1
669,2,0.20466639377814166,sLTD,30,1
670,2,0.16373311502251334,sLTD,35,1
671,2,0.1637331150225133,sLTD,40,1
672,2,1.3917314776913632,sLTD,5,1
673,2,0.9414654113794516,sLTD,10,1
674,2,1.1133851821530905,sLTD,15,1
675,2,0.43662164006003557,sLTD,20,1
676,2,0.3820439350525311,sLTD,25,1
677,2,0.1637331150225133,sLTD,30,1
678,2,0.2728885250375222,sLTD,35,1
679,2,0.6549324600900532,sLTD,40,1
680,2,0.45845272206303733,sLTD,5,1
681,2,0.2865329512893983,sLTD,10,1
682,2,0.3274662300450266,sLTD,15,1
683,2,0.3929594760540319,sLTD,20,1
684,2,0.2619729840360213,sLTD,25,1
685,2,0.21831082003001775,sLTD,30,1
686,2,0.04093327875562833,sLTD,35,1
687,2,0.1637331150225133,sLTD,40,1
688,3,1.4382779276356363,sLTD,5,1
689,3,1.3378880588610682,sLTD,10,1
690,3,0.7601636698074252,sLTD,15,1
691,3,1.3626637636547916,sLTD,20,1
692,3,1.5541123916062916,sLTD,25,1
693,3,1.756822703554938,sLTD,30,1
694,3,1.0811216637261158,sLTD,35,1
695,3,0.0,sLTD,40,1
696,3,1.837906828334397,sLTD,5,1
697,3,1.418972183640527,sLTD,10,1
698,3,0.9797665077517924,sLTD,15,1
699,3,1.2387852396861743,sLTD,20,1
700,3,0.8784113517774691,sLTD,25,1
701,3,0.13514020796576448,sLTD,30,1
702,3,0.0,sLTD,35,1
703,3,0.0,sLTD,40,1
704,3,1.3378880588610682,sLTD,5,1
705,3,0.9189534141671984,sLTD,10,1
706,3,0.9628739817560719,sLTD,15,1
707,3,0.9121964037689101,sLTD,20,1
708,3,0.8108412477945868,sLTD,25,1
709,3,0.4729907278801756,sLTD,30,1
710,3,0.0,sLTD,35,1
711,3,0.0,sLTD,40,1
712,3,1.4865422876234093,sLTD,5,1
713,3,0.9685048237546453,sLTD,10,1
714,3,1.3288787116633507,sLTD,15,1
715,3,0.8784113517774691,sLTD,20,1
716,3,0.8108412477945868,sLTD,25,1
717,3,0.0,sLTD,30,1
718,3,0.0,sLTD,35,1
719,3,0.0,sLTD,40,1
720,3,0.44737169131353294,sLTD,5,1
721,3,0.7580464769479308,sLTD,10,1
722,3,0.5095066484404126,sLTD,15,1
723,3,0.4846526655896607,sLTD,20,1
724,3,0.24853982850751832,sLTD,25,1
725,3,0.22368584565676647,sLTD,30,1
726,3,0.3728097427612775,sLTD,35,1
727,3,0.18640487138063871,sLTD,40,1
728,3,0.07456194855225548,sLTD,5,1
729,3,0.06391024161621899,sLTD,10,1
730,3,0.0745619485522555,sLTD,15,1
731,3,0.0,sLTD,20,1
732,3,0.0,sLTD,25,1
733,3,0.02485398285075183,sLTD,30,1
734,3,0.0745619485522555,sLTD,35,1
735,3,0.029824779420902198,sLTD,40,1
736,3,0.5592146141419162,sLTD,5,1
737,3,0.760531875233006,sLTD,10,1
738,3,0.5343606312911643,sLTD,15,1
739,3,0.19883186280601464,sLTD,20,1
740,3,0.22368584565676647,sLTD,25,1
741,3,0.16155088852988692,sLTD,30,1
742,3,0.5592146141419162,sLTD,35,1
743,3,0.5219336398657884,sLTD,40,1
744,3,0.6058158319870759,sLTD,5,1
745,3,0.736299241953523,sLTD,10,1
746,3,1.323474586802535,sLTD,15,1
747,3,0.2609668199328942,sLTD,20,1
748,3,0.3976637256120293,sLTD,25,1
749,3,1.3607555610786628,sLTD,30,1
750,3,1.1035168385733813,sLTD,35,1
751,3,1.3669690567913506,sLTD,40,1
752,3,0.10438672797315769,sLTD,5,1
753,3,0.0745619485522555,sLTD,10,1
754,3,0.11716877629640148,sLTD,15,1
755,3,0.018640487138063874,sLTD,20,1
756,3,0.02485398285075183,sLTD,25,1
757,3,0.0745619485522555,sLTD,30,1
758,3,0.0745619485522555,sLTD,35,1
759,3,0.0,sLTD,40,1
760,3,0.4805103351145353,sLTD,5,1
761,3,0.3448490120541816,sLTD,10,1
762,3,0.24853982850751827,sLTD,15,1
763,3,0.319551208081095,sLTD,20,1
764,3,0.6462035541195477,sLTD,25,1
765,3,0.2236858456567665,sLTD,30,1
766,3,0.0,sLTD,35,1
767,3,0.0,sLTD,40,1
768,3,0.33552876848514973,sLTD,5,1
769,3,0.5693821525808601,sLTD,10,1
770,3,0.47719647073443516,sLTD,15,1
771,3,0.339671098960275,sLTD,20,1
772,3,0.894743382627066,sLTD,25,1
773,3,0.0,sLTD,30,1
774,3,0.0,sLTD,35,1
775,3,0.0,sLTD,40,1
776,3,0.16776438424257484,sLTD,5,1
777,3,0.37280974276127743,sLTD,10,1
778,3,0.298247794209022,sLTD,15,1
779,3,0.6047802493682944,sLTD,20,1
780,3,0.2733938113582701,sLTD,25,1
781,3,0.3728097427612775,sLTD,30,1
782,3,0.0,sLTD,35,1
783,3,0.0,sLTD,40,1
784,3,0.0745619485522555,sLTD,5,1
785,3,0.055921461414191624,sLTD,10,1
786,3,0.1304834099664471,sLTD,15,1
787,3,0.11716877629640148,sLTD,20,1
788,3,0.08698893997763141,sLTD,25,1
789,3,0.18640487138063871,sLTD,30,1
790,3,0.0,sLTD,35,1
791,3,0.0,sLTD,40,1
792,3,0.13847219016847448,sLTD,5,1
793,3,0.25757764045324627,sLTD,10,1
794,3,0.42251770846278114,sLTD,15,1
795,3,0.5219336398657884,sLTD,20,1
796,3,0.5666708089971417,sLTD,25,1
797,3,0.8947433826270659,sLTD,30,1
798,3,0.0,sLTD,35,1
799,3,0.0,sLTD,40,1
800,3,0.2568244894577689,sLTD,5,1
801,3,0.08201814340748104,sLTD,10,1
802,3,0.33552876848514973,sLTD,15,1
803,3,0.18640487138063874,sLTD,20,1
804,3,0.19386106623586427,sLTD,25,1
805,3,0.11184292282838323,sLTD,30,1
806,3,0.0745619485522555,sLTD,35,1
807,3,0.44737169131353294,sLTD,40,1
808,3,0.63910241616219,sLTD,5,1
809,3,0.6130649103185452,sLTD,10,1
810,3,0.10438672797315769,sLTD,15,1
811,3,0.19883186280601464,sLTD,20,1
812,3,0.3578973530508264,sLTD,25,1
813,3,0.28333540449857086,sLTD,30,1
814,3,0.5467876227165402,sLTD,35,1
815,3,0.17397787995526282,sLTD,40,1
816,3,1.8001384721901683,sLTD,5,1
817,3,2.3561575742512733,sLTD,10,1
818,3,0.6412327575493972,sLTD,15,1
819,3,1.3122902945196966,sLTD,20,1
820,3,1.7397787995526282,sLTD,25,1
821,3,1.7397787995526282,sLTD,30,1
822,3,1.3980365353547906,sLTD,35,1
823,3,1.2489126382502795,sLTD,40,1
824,3,2.112588542313906,sLTD,5,1
825,3,1.5471604324593016,sLTD,10,1
826,3,1.655275257860072,sLTD,15,1
827,3,0.3728097427612775,sLTD,20,1
828,3,0.7083385112464271,sLTD,25,1
829,3,0.9693053311793214,sLTD,30,1
830,3,1.0687212625823288,sLTD,35,1
831,3,1.342115073940599,sLTD,40,1
832,3,0.17042731097658398,sLTD,5,1
833,3,0.09320243569031936,sLTD,10,1
834,3,0.149123897104511,sLTD,15,1
835,3,0.04970796570150366,sLTD,20,1
836,3,0.09941593140300732,sLTD,25,1
837,3,0.0745619485522555,sLTD,30,1
838,3,0.11184292282838323,sLTD,35,1
839,3,0.18640487138063871,sLTD,40,1
840,3,0.4660121784515968,sLTD,5,1
841,3,0.34795575991052563,sLTD,10,1
842,3,0.3728097427612774,sLTD,15,1
843,3,0.18640487138063871,sLTD,20,1
844,3,0.09941593140300732,sLTD,25,1
845,3,0.298247794209022,sLTD,30,1
846,3,0.41009071703740524,sLTD,35,1
847,3,0.2609668199328942,sLTD,40,1
848,3,0.4566919348825648,sLTD,5,1
849,3,0.2361128370821424,sLTD,10,1
850,3,0.42873120417546906,sLTD,15,1
851,3,0.37280974276127743,sLTD,20,1
852,3,0.298247794209022,sLTD,25,1
853,3,0.5219336398657884,sLTD,30,1
854,3,0.37280974276127743,sLTD,35,1
855,3,0.7829004597986826,sLTD,40,1
856,3,0.5032931527277246,sLTD,5,1
857,3,0.149123897104511,sLTD,10,1
858,3,0.532585346801825,sLTD,15,1
859,3,0.6089225798434198,sLTD,20,1
860,3,0.5343606312911643,sLTD,25,1
861,3,0.0,sLTD,30,1
862,3,0.0,sLTD,35,1
863,3,0.0,sLTD,40,1
864,3,0.39766372561202923,sLTD,5,1
865,3,0.2733938113582701,sLTD,10,1
866,3,0.7269789983844911,sLTD,15,1
867,3,0.47533242202062875,sLTD,20,1
868,3,0.5517584192866906,sLTD,25,1
869,3,1.4912389710451097,sLTD,30,1
870,3,0.0,sLTD,35,1
871,3,0.0,sLTD,40,1
872,3,0.34795575991052563,sLTD,5,1
873,3,0.14912389710451096,sLTD,10,1
874,3,0.31688828134708585,sLTD,15,1
875,3,0.298247794209022,sLTD,20,1
876,3,0.319551208081095,sLTD,25,1
877,3,0.3355287684851497,sLTD,30,1
878,3,0.0,sLTD,35,1
879,3,0.0,sLTD,40,1
880,3,1.0935752454330807,sLTD,5,1
881,3,0.6710575369702995,sLTD,10,1
882,3,0.298247794209022,sLTD,15,1
883,3,0.37280974276127743,sLTD,20,1
884,3,0.49707965701503665,sLTD,25,1
885,3,0.34795575991052563,sLTD,30,1
886,3,1.1929911768360881,sLTD,35,1
887,3,0.3578973530508264,sLTD,40,1
888,4,0.37551946859822755,sLTD,5,1
889,4,0.5707895922693059,sLTD,10,1
890,4,0.6458934859889514,sLTD,15,1
891,4,0.0,sLTD,20,1
892,4,0.0,sLTD,25,1
893,4,0.0,sLTD,30,1
894,4,0.0,sLTD,35,1
895,4,0.0,sLTD,40,1
896,4,0.8111220521721715,sLTD,5,1
897,4,0.36049868985429845,sLTD,10,1
898,4,0.8411636096600297,sLTD,15,1
899,4,0.0,sLTD,20,1
900,4,0.0,sLTD,25,1
901,4,0.0,sLTD,30,1
902,4,0.0,sLTD,35,1
903,4,0.0,sLTD,40,1
904,4,1.1115376270507535,sLTD,5,1
905,4,0.9613298396114626,sLTD,10,1
906,4,0.39054024734215664,sLTD,15,1
907,4,0.24033245990286564,sLTD,20,1
908,4,0.15020778743929103,sLTD,25,1
909,4,0.0,sLTD,30,1
910,4,0.0,sLTD,35,1
911,4,0.0,sLTD,40,1
912,4,0.4005540998381094,sLTD,5,1
913,4,0.33045713236644025,sLTD,10,1
914,4,0.5407480347814476,sLTD,15,1
915,4,0.0,sLTD,20,1
916,4,0.0,sLTD,25,1
917,4,0.0,sLTD,30,1
918,4,0.0,sLTD,35,1
919,4,0.0,sLTD,40,1
920,4,0.7810804946843133,sLTD,5,1
921,4,1.105529315553182,sLTD,10,1
922,4,1.1415791845386118,sLTD,15,1
923,4,0.0,sLTD,20,1
924,4,0.0,sLTD,25,1
925,4,0.0,sLTD,30,1
926,4,0.0,sLTD,35,1
927,4,0.0,sLTD,40,1
928,4,0.34848206685915517,sLTD,5,1
929,4,0.4005540998381094,sLTD,10,1
930,4,0.21029090241500742,sLTD,15,1
931,4,0.0,sLTD,20,1
932,4,0.0,sLTD,25,1
933,4,0.0,sLTD,30,1
934,4,0.0,sLTD,35,1
935,4,0.0,sLTD,40,1
936,4,0.7570472486940267,sLTD,5,1
937,4,0.5557688135253768,sLTD,10,1
938,4,0.24033245990286561,sLTD,15,1
939,4,0.4506233623178731,sLTD,20,1
940,4,0.0,sLTD,25,1
941,4,0.0,sLTD,30,1
942,4,0.0,sLTD,35,1
943,4,0.0,sLTD,40,1
944,4,0.7930971176794566,sLTD,5,1
945,4,0.24033245990286564,sLTD,10,1
946,4,0.24033245990286564,sLTD,15,1
947,4,0.5707895922693059,sLTD,20,1
948,4,0.0,sLTD,25,1
949,4,0.0,sLTD,30,1
950,4,0.0,sLTD,35,1
951,4,0.0,sLTD,40,1
952,4,0.4806649198057313,sLTD,5,1
953,4,0.16022163993524374,sLTD,10,1
954,4,0.16022163993524374,sLTD,15,1
955,4,0.0,sLTD,20,1
956,4,0.0,sLTD,25,1
957,4,0.0,sLTD,30,1
958,4,0.0,sLTD,35,1
959,4,0.0,sLTD,40,1
960,4,0.2883989518834387,sLTD,5,1
961,4,0.2303186074069129,sLTD,10,1
962,4,0.0,sLTD,15,1
963,4,0.0,sLTD,20,1
964,4,0.0,sLTD,25,1
965,4,0.0,sLTD,30,1
966,4,0.0,sLTD,35,1
967,4,0.0,sLTD,40,1
968,4,3.0274140164052383,sLTD,5,1
969,4,2.525543243632178,sLTD,10,1
970,4,2.4089797093106924,sLTD,15,1
971,4,0.0,sLTD,20,1
972,4,0.0,sLTD,25,1
973,4,0.0,sLTD,30,1
974,4,0.0,sLTD,35,1
975,4,0.0,sLTD,40,1
976,4,3.0507986760684993,sLTD,5,1
977,4,3.5061571037970523,sLTD,10,1
978,4,2.892502518347964,sLTD,15,1
979,4,2.6874370413009068,sLTD,20,1
980,4,0.0,sLTD,25,1
981,4,0.0,sLTD,30,1
982,4,0.0,sLTD,35,1
983,4,0.0,sLTD,40,1
984,4,2.4843339133165006,sLTD,5,1
985,4,2.771621816088646,sLTD,10,1
986,4,2.2988919268959562,sLTD,15,1
987,4,1.7484530148222766,sLTD,20,1
988,4,0.0,sLTD,25,1
989,4,0.0,sLTD,30,1
990,4,0.0,sLTD,35,1
991,4,0.0,sLTD,40,1
992,4,2.4607857245646856,sLTD,5,1
993,4,2.072240610159735,sLTD,10,1
994,4,3.388976831198734,sLTD,15,1
995,4,1.6189379766872933,sLTD,20,1
996,4,1.4570441790185638,sLTD,25,1
997,4,0.0,sLTD,30,1
998,4,0.0,sLTD,35,1
999,4,0.0,sLTD,40,1
1000,5,0.3208816141317559,sLTD,5,1
1001,5,0.21878291872619723,sLTD,10,1
1002,5,0.3208816141317559,sLTD,15,1
1003,5,0.2187829187261972,sLTD,20,1
1004,5,0.0,sLTD,25,1
1005,5,0.6563487561785917,sLTD,30,1
1006,5,0.5104934770277936,sLTD,35,1
1007,5,0.10939145936309862,sLTD,40,1
1008,5,1.8669475731302163,sLTD,5,1
1009,5,1.2276152661858843,sLTD,10,1
1010,5,0.8508224617129891,sLTD,15,1
1011,5,0.2552467385138968,sLTD,20,1
1012,5,1.3126975123571833,sLTD,25,1
1013,5,0.0,sLTD,30,1
1014,5,0.21878291872619723,sLTD,35,1
1015,5,0.07292763957539908,sLTD,40,1
1016,5,1.823190989384977,sLTD,5,1
1017,5,0.21878291872619723,sLTD,10,1
1018,5,0.9115954946924885,sLTD,15,1
1019,5,1.8414228992788266,sLTD,20,1
1020,5,1.55578964427518,sLTD,25,1
1021,5,1.0209869540555871,sLTD,30,1
1022,5,0.6563487561785917,sLTD,35,1
1023,5,0.0,sLTD,40,1
1024,5,0.0,sLTD,5,1
1025,5,0.43756583745239447,sLTD,10,1
1026,5,0.40110201766469494,sLTD,15,1
1027,5,0.0,sLTD,20,1
1028,5,0.3646381978769953,sLTD,25,1
1029,5,0.6198849363908921,sLTD,30,1
1030,5,0.5104934770277936,sLTD,35,1
1031,5,0.7535856089457905,sLTD,40,1
1032,5,0.04861842638359939,sLTD,5,1
1033,5,0.14585527915079816,sLTD,10,1
1034,5,0.36463819787699536,sLTD,15,1
1035,5,0.29171055830159626,sLTD,20,1
1036,5,0.0,sLTD,25,1
1037,5,0.36463819787699536,sLTD,30,1
1038,5,0.12762336925694837,sLTD,35,1
1039,5,0.2674013451097966,sLTD,40,1
1040,5,0.05469572968154931,sLTD,5,1
1041,5,0.0,sLTD,10,1
1042,5,0.07292763957539908,sLTD,15,1
1043,5,0.0,sLTD,20,1
1044,5,0.18231909893849768,sLTD,25,1
1045,5,0.2917105583015963,sLTD,30,1
1046,5,0.07292763957539908,sLTD,35,1
1047,5,0.12154606595899846,sLTD,40,1
1048,6,0.5433142167220042,sLTD,5,1
1049,6,0.6565046785390884,sLTD,10,1
1050,6,0.565952309085421,sLTD,15,1
1051,6,0.6338665861756716,sLTD,20,1
1052,6,0.4225777241171144,sLTD,25,1
1053,6,0.5885904014488379,sLTD,30,1
1054,6,0.0,sLTD,35,1
1055,6,0.0,sLTD,40,1
1056,6,2.8588676641800697,sLTD,5,1
1057,6,1.5652623862705357,sLTD,10,1
1058,6,0.7470570479927559,sLTD,15,1
1059,6,4.255961364322366,sLTD,20,1
1060,6,0.0,sLTD,25,1
1061,6,0.0,sLTD,30,1
1062,6,0.0,sLTD,35,1
1063,6,0.0,sLTD,40,1
1064,6,0.3056142469061274,sLTD,5,1
1065,6,0.5734983398732267,sLTD,10,1
1066,6,0.1992152127980682,sLTD,15,1
1067,6,0.5131300935707818,sLTD,20,1
1068,6,0.24147298520977967,sLTD,25,1
1069,6,0.2716571083610021,sLTD,30,1
1070,6,0.0,sLTD,35,1
1071,6,0.0,sLTD,40,1
1072,6,0.3104652666982881,sLTD,5,1
1073,6,0.43012375490492005,sLTD,10,1
1074,6,0.4753999396317537,sLTD,15,1
1075,6,0.4225777241171144,sLTD,20,1
1076,6,0.4829459704195593,sLTD,25,1
1077,6,0.2716571083610021,sLTD,30,1
1078,6,0.0,sLTD,35,1
1079,6,0.0,sLTD,40,1
1080,7,1.0686566011507124,sLTD,5,1
1081,7,0.5792176700003862,sLTD,10,1
1082,7,0.45178978260030117,sLTD,15,1
1083,7,0.7506661003205004,sLTD,20,1
1084,7,0.6603081438004401,sLTD,25,1
1085,7,1.2684866973008455,sLTD,30,1
1086,7,0.6950612040004635,sLTD,35,1
1087,7,0.0,sLTD,40,1
1088,7,0.4517897826003012,sLTD,5,1
1089,7,0.41703672240027806,sLTD,10,1
1090,7,0.34753060200023167,sLTD,15,1
1091,7,0.4865428428003244,sLTD,20,1
1092,7,0.3938680156002626,sLTD,25,1
1093,7,0.45178978260030117,sLTD,30,1
1094,7,0.0,sLTD,35,1
1095,7,0.0,sLTD,40,1
1096,7,0.5461195174289356,sLTD,5,1
1097,7,0.2606479515001737,sLTD,10,1
1098,7,0.6168668185504113,sLTD,15,1
1099,7,0.5792176700003862,sLTD,20,1
1100,7,0.27802448160018534,sLTD,25,1
1101,7,0.03475306020002317,sLTD,30,1
1102,7,0.0,sLTD,35,1
1103,7,0.0,sLTD,40,1
1104,7,0.6023863768004015,sLTD,5,1
1105,7,0.4633741360003089,sLTD,10,1
1106,7,0.3177422646859261,sLTD,15,1
1107,7,0.9452832374406303,sLTD,20,1
1108,7,0.48654284280032434,sLTD,25,1
1109,7,0.3475306020002317,sLTD,30,1
1110,7,0.0,sLTD,35,1
1111,7,0.0,sLTD,40,1
1112,8,0.29312668463611863,sLTD,5,1
1113,8,0.5256064690026954,sLTD,10,1
1114,8,0.6064690026954178,sLTD,15,1
1115,8,0.48517520215633425,sLTD,20,1
1116,8,0.026954177897574125,sLTD,25,1
1117,8,0.04043126684636119,sLTD,30,1
1118,8,0.1940700808625337,sLTD,35,1
1119,8,0.29649595687331537,sLTD,40,1
1120,8,0.477088948787062,sLTD,5,1
1121,8,0.2526954177897574,sLTD,10,1
1122,8,0.12706969580284946,sLTD,15,1
1123,8,0.08086253369272238,sLTD,20,1
1124,8,0.7277628032345014,sLTD,25,1
1125,8,0.646900269541779,sLTD,30,1
1126,8,0.7075471698113207,sLTD,35,1
1127,8,0.9164420485175202,sLTD,40,1
1128,8,0.7479784366576819,sLTD,5,1
1129,8,0.47619047619047616,sLTD,10,1
1130,8,0.4582210242587601,sLTD,15,1
1131,8,0.20215633423180593,sLTD,20,1
1132,8,0.24258760107816713,sLTD,25,1
1133,8,0.8490566037735849,sLTD,30,1
1134,8,0.9973045822102424,sLTD,35,1
1135,8,0.646900269541779,sLTD,40,1
1136,8,0.30034655371582597,sLTD,5,1
1137,8,0.30139671649105615,sLTD,10,1
1138,8,0.307277628032345,sLTD,15,1
1139,8,0.18194070080862534,sLTD,20,1
1140,8,0.08086253369272238,sLTD,25,1
1141,8,0.32345013477088946,sLTD,30,1
1142,8,0.4582210242587601,sLTD,35,1
1143,8,0.2425876010781671,sLTD,40,1
1144,9,0.6641800024064494,sLTD,5,1
1145,9,0.28877391408976055,sLTD,10,1
1146,9,0.6016123210203345,sLTD,15,1
1147,9,0.6353026109974732,sLTD,20,1
1148,9,0.36096739261220073,sLTD,25,1
1149,9,0.48730598002647085,sLTD,30,1
1150,9,0.5053543496570809,sLTD,35,1
1151,9,0.36096739261220073,sLTD,40,1
1152,9,0.5775478281795211,sLTD,5,1
1153,9,0.4151125015040308,sLTD,10,1
1154,9,0.46203826254361696,sLTD,15,1
1155,9,0.5775478281795211,sLTD,20,1
1156,9,0.3465286969077127,sLTD,25,1
1157,9,0.36096739261220073,sLTD,30,1
1158,9,0.36096739261220073,sLTD,35,1
1159,9,0.3320900012032246,sLTD,40,1
1160,9,0.19251594272650704,sLTD,5,1
1161,9,0.2807524164761561,sLTD,10,1
1162,9,0.2021417398628324,sLTD,15,1
1163,9,0.08663217422692818,sLTD,20,1
1164,9,0.2165804355673204,sLTD,25,1
1165,9,0.19251594272650704,sLTD,30,1
1166,9,0.12994826134039225,sLTD,35,1
1167,9,0.21658043556732043,sLTD,40,1
1168,9,0.04812898568162676,sLTD,5,1
1169,9,0.08250683259707445,sLTD,10,1
1170,9,0.07219347852244014,sLTD,15,1
1171,9,0.04331608711346409,sLTD,20,1
1172,9,0.018048369630610035,sLTD,25,1
1173,9,0.04812898568162676,sLTD,30,1
1174,9,0.14438695704488028,sLTD,35,1
1175,9,0.0,sLTD,40,1
1176,9,0.12376024889561169,sLTD,5,1
1177,9,0.27433521838527253,sLTD,10,1
1178,9,0.3609673926122007,sLTD,15,1
1179,9,0.28877391408976055,sLTD,20,1
1180,9,0.3465286969077127,sLTD,25,1
1181,9,0.23101913127180845,sLTD,30,1
1182,9,0.39706413187342077,sLTD,35,1
1183,9,0.5955961978101312,sLTD,40,1
1184,9,0.3609673926122007,sLTD,5,1
1185,9,0.25267717482854046,sLTD,10,1
1186,9,0.28877391408976055,sLTD,15,1
1187,9,0.3609673926122007,sLTD,20,1
1188,9,0.32487065335098064,sLTD,25,1
1189,9,0.4572253639754542,sLTD,30,1
1190,9,0.4151125015040308,sLTD,35,1
1191,9,0.19251594272650707,sLTD,40,1
1192,0,0.29519257801518134,Stable,5,2
1193,0,0.22490863086870957,Stable,10,2
1194,0,0.08434073657576609,Stable,15,2
1195,0,0.25302220972729833,Stable,20,2
1196,0,0.36547652516165313,Stable,25,2
1197,0,0.08434073657576609,Stable,30,2
1198,0,0.16868147315153223,Stable,35,2
1199,0,0.1897666572954737,Stable,40,2
1200,0,0.562271577171774,Stable,5,2
1201,0,0.885577734045544,Stable,10,2
1202,0,1.3494517852122574,Stable,15,2
1203,0,0.5482147877424796,Stable,20,2
1204,0,0.9699184706213101,Stable,25,2
1205,0,0.16868147315153217,Stable,30,2
1206,0,0.6536407084621872,Stable,35,2
1207,0,0.48495923531065505,Stable,40,2
1208,0,0.19679505201012085,Stable,5,2
1209,0,0.21928591509699186,Stable,10,2
1210,0,0.1967950520101209,Stable,15,2
1211,0,0.0,Stable,20,2
1212,0,0.0,Stable,25,2
1213,0,0.1054259207197076,Stable,30,2
1214,0,0.056227157717177394,Stable,35,2
1215,0,0.13494517852122576,Stable,40,2
1216,0,0.5060444194545966,Stable,5,2
1217,0,0.2530222097272983,Stable,10,2
1218,0,0.06747258926061286,Stable,15,2
1219,0,0.14759628900759064,Stable,20,2
1220,0,0.11245431543435479,Stable,25,2
1221,0,0.48495923531065505,Stable,30,2
1222,0,0.3092493674444757,Stable,35,2
1223,0,0.5692999718864212,Stable,40,2
1224,0,1.5181332583637897,Stable,5,2
1225,0,0.6325555243182458,Stable,10,2
1226,0,0.8096710711273545,Stable,15,2
1227,0,0.6747258926061288,Stable,20,2
1228,0,0.6114703401743042,Stable,25,2
1229,0,1.5012651110486366,Stable,30,2
1230,0,1.0683159966263707,Stable,35,2
1231,0,3.45797019960641,Stable,40,2
1232,0,1.4337925217880236,Stable,5,2
1233,0,0.43375235953251134,Stable,10,2
1234,0,0.5341579983131853,Stable,15,2
1235,0,0.5903851560303627,Stable,20,2
1236,0,0.801236997469778,Stable,25,2
1237,0,1.0683159966263707,Stable,30,2
1238,0,1.490019679505201,Stable,35,2
1239,0,0.6747258926061288,Stable,40,2
1240,0,0.0,Stable,5,2
1241,0,0.0,Stable,10,2
1242,0,0.0,Stable,15,2
1243,0,0.0,Stable,20,2
1244,0,0.0,Stable,25,2
1245,0,0.0,Stable,30,2
1246,0,0.0,Stable,35,2
1247,0,0.0,Stable,40,2
1248,0,0.3689907225189767,Stable,5,2
1249,0,0.562271577171774,Stable,10,2
1250,0,0.9638941322944695,Stable,15,2
1251,0,0.8602755130728141,Stable,20,2
1252,0,1.0402024177677818,Stable,25,2
1253,0,0.6114703401743042,Stable,30,2
1254,0,1.0626932808546528,Stable,35,2
1255,0,0.8434073657576611,Stable,40,2
1256,0,1.2048676653680872,Stable,5,2
1257,0,1.3253544319048955,Stable,10,2
1258,0,2.277199887545685,Stable,15,2
1259,0,0.6114703401743042,Stable,20,2
1260,0,3.204947989879112,Stable,25,2
1261,0,1.8273826258082657,Stable,30,2
1262,0,1.8133258363789713,Stable,35,2
1263,0,1.6446443632274388,Stable,40,2
1264,0,0.8072613357966184,Stable,5,2
1265,0,0.6325555243182457,Stable,10,2
1266,0,0.5662878027230009,Stable,15,2
1267,0,0.365476525161653,Stable,20,2
1268,0,1.1175147596289008,Stable,25,2
1269,0,0.6466123137475401,Stable,30,2
1270,0,0.7168962608940118,Stable,35,2
1271,0,0.5482147877424797,Stable,40,2
1272,0,0.6747258926061288,Stable,5,2
1273,0,0.43375235953251134,Stable,10,2
1274,0,0.3542310936182176,Stable,15,2
1275,0,0.26507088638097914,Stable,20,2
1276,0,0.3036266516727579,Stable,25,2
1277,0,0.0,Stable,30,2
1278,0,0.3935901040202417,Stable,35,2
1279,0,0.16868147315153217,Stable,40,2
1280,0,2.4177677818386276,Stable,5,2
1281,0,1.3325836378971043,Stable,10,2
1282,0,1.3916221535001407,Stable,15,2
1283,0,1.3494517852122574,Stable,20,2
1284,0,1.0289569862243464,Stable,25,2
1285,0,0.8152937868990723,Stable,30,2
1286,0,0.6536407084621872,Stable,35,2
1287,0,0.08434073657576609,Stable,40,2
1288,0,0.9952206915940399,Stable,5,2
1289,0,0.9277481023334271,Stable,10,2
1290,0,1.012088838909193,Stable,15,2
1291,0,0.6747258926061287,Stable,20,2
1292,0,0.7871802080404836,Stable,25,2
1293,0,0.400618498734889,Stable,30,2
1294,0,0.22490863086870957,Stable,35,2
1295,0,0.32049479898791117,Stable,40,2
1296,1,0.11047350170313315,Stable,5,2
1297,1,0.2209470034062663,Stable,10,2
1298,1,0.2945960045416884,Stable,15,2
1299,1,0.2209470034062663,Stable,20,2
1300,1,0.0736490011354221,Stable,25,2
1301,1,0.2209470034062663,Stable,30,2
1302,1,0.4142756313867493,Stable,35,2
1303,1,0.055236750851566575,Stable,40,2
1304,1,0.08285512627734987,Stable,5,2
1305,1,0.4418940068125326,Stable,10,2
1306,1,0.11047350170313315,Stable,15,2
1307,1,0.0,Stable,20,2
1308,1,0.1472980022708442,Stable,25,2
1309,1,0.3038021296836162,Stable,30,2
1310,1,0.1472980022708442,Stable,35,2
1311,1,0.0,Stable,40,2
1312,1,0.0662841010218799,Stable,5,2
1313,1,0.055236750851566575,Stable,10,2
1314,1,0.2209470034062663,Stable,15,2
1315,1,0.13809187712891643,Stable,20,2
1316,1,0.11047350170313315,Stable,25,2
